year,soc_occupation_code,soc_major,soc_minor,soc_unit,description,sex,emp_type,fp_time,value
2011,712,7,12,,Sales Related Occupations,male,employees,full,60504.0
2011,712,7,12,,Sales Related Occupations,female,employees,full,34437.0
2011,712,7,12,,Sales Related Occupations,male,employees,part,13064.0
2011,712,7,12,,Sales Related Occupations,female,employees,part,26905.0
2011,712,7,12,,Sales Related Occupations,male,self-employed,full,17023.0
2011,712,7,12,,Sales Related Occupations,female,self-employed,full,
2011,712,7,12,,Sales Related Occupations,male,self-employed,part,
2011,712,7,12,,Sales Related Occupations,female,self-employed,part,20890.0
2011,7121,7,12,1,Collector salespersons and credit agents,male,employees,full,
2011,7121,7,12,1,Collector salespersons and credit agents,female,employees,full,
2011,7121,7,12,1,Collector salespersons and credit agents,male,employees,part,
2011,7121,7,12,1,Collector salespersons and credit agents,female,employees,part,
2011,7121,7,12,1,Collector salespersons and credit agents,male,self-employed,full,
2011,7121,7,12,1,Collector salespersons and credit agents,female,self-employed,full,
2011,7121,7,12,1,Collector salespersons and credit agents,male,self-employed,part,
2011,7121,7,12,1,Collector salespersons and credit agents,female,self-employed,part,
2011,7122,7,12,2,"Debt, rent and other cash collectors",male,employees,full,17644.0
2011,7122,7,12,2,"Debt, rent and other cash collectors",female,employees,full,
2011,7122,7,12,2,"Debt, rent and other cash collectors",male,employees,part,
2011,7122,7,12,2,"Debt, rent and other cash collectors",female,employees,part,
2011,7122,7,12,2,"Debt, rent and other cash collectors",male,self-employed,full,
2011,7122,7,12,2,"Debt, rent and other cash collectors",female,self-employed,full,
2011,7122,7,12,2,"Debt, rent and other cash collectors",male,self-employed,part,
2011,7122,7,12,2,"Debt, rent and other cash collectors",female,self-employed,part,
2011,7123,7,12,3,Roundspersons and van salespersons,male,employees,full,11246.0
2011,7123,7,12,3,Roundspersons and van salespersons,female,employees,full,
2011,7123,7,12,3,Roundspersons and van salespersons,male,employees,part,
2011,7123,7,12,3,Roundspersons and van salespersons,female,employees,part,
2011,7123,7,12,3,Roundspersons and van salespersons,male,self-employed,full,
2011,7123,7,12,3,Roundspersons and van salespersons,female,self-employed,full,
2011,7123,7,12,3,Roundspersons and van salespersons,male,self-employed,part,
2011,7123,7,12,3,Roundspersons and van salespersons,female,self-employed,part,
2011,7124,7,12,4,Market and street traders and assistants,male,employees,full,
2011,7124,7,12,4,Market and street traders and assistants,female,employees,full,
2011,7124,7,12,4,Market and street traders and assistants,male,employees,part,
2011,7124,7,12,4,Market and street traders and assistants,female,employees,part,
2011,7124,7,12,4,Market and street traders and assistants,male,self-employed,full,
2011,7124,7,12,4,Market and street traders and assistants,female,self-employed,full,
2011,7124,7,12,4,Market and street traders and assistants,male,self-employed,part,
2011,7124,7,12,4,Market and street traders and assistants,female,self-employed,part,
2011,7125,7,12,5,Merchandisers and window dressers,male,employees,full,
2011,7125,7,12,5,Merchandisers and window dressers,female,employees,full,
2011,7125,7,12,5,Merchandisers and window dressers,male,employees,part,
2011,7125,7,12,5,Merchandisers and window dressers,female,employees,part,14170.0
2011,7125,7,12,5,Merchandisers and window dressers,male,self-employed,full,
2011,7125,7,12,5,Merchandisers and window dressers,female,self-employed,full,
2011,7125,7,12,5,Merchandisers and window dressers,male,self-employed,part,
2011,7125,7,12,5,Merchandisers and window dressers,female,self-employed,part,
2011,7129,7,12,9,Sales related occupations n.e.c.,male,employees,full,18553.0
2011,7129,7,12,9,Sales related occupations n.e.c.,female,employees,full,12359.0
2011,7129,7,12,9,Sales related occupations n.e.c.,male,employees,part,
2011,7129,7,12,9,Sales related occupations n.e.c.,female,employees,part,
2011,7129,7,12,9,Sales related occupations n.e.c.,male,self-employed,full,
2011,7129,7,12,9,Sales related occupations n.e.c.,female,self-employed,full,
2011,7129,7,12,9,Sales related occupations n.e.c.,male,self-employed,part,
2011,7129,7,12,9,Sales related occupations n.e.c.,female,self-employed,part,
2011,713,7,13,,Sales Supervisors,male,employees,full,89612.0
2011,713,7,13,,Sales Supervisors,female,employees,full,65938.0
2011,713,7,13,,Sales Supervisors,male,employees,part,
2011,713,7,13,,Sales Supervisors,female,employees,part,31439.0
2011,713,7,13,,Sales Supervisors,male,self-employed,full,
2011,713,7,13,,Sales Supervisors,female,self-employed,full,
2011,713,7,13,,Sales Supervisors,male,self-employed,part,
2011,713,7,13,,Sales Supervisors,female,self-employed,part,
2011,7130,7,13,0,Sales supervisors,male,employees,full,89612.0
2011,7130,7,13,0,Sales supervisors,female,employees,full,65938.0
2011,7130,7,13,0,Sales supervisors,male,employees,part,
2011,7130,7,13,0,Sales supervisors,female,employees,part,31439.0
2011,7130,7,13,0,Sales supervisors,male,self-employed,full,
2011,7130,7,13,0,Sales supervisors,female,self-employed,full,
2011,7130,7,13,0,Sales supervisors,male,self-employed,part,
2011,7130,7,13,0,Sales supervisors,female,self-employed,part,
2011,721,7,21,,Customer Service Occupations,male,employees,full,133028.0
2011,721,7,21,,Customer Service Occupations,female,employees,full,149990.0
2011,721,7,21,,Customer Service Occupations,male,employees,part,31115.0
2011,721,7,21,,Customer Service Occupations,female,employees,part,97763.0
2011,721,7,21,,Customer Service Occupations,male,self-employed,full,
2011,721,7,21,,Customer Service Occupations,female,self-employed,full,
2011,721,7,21,,Customer Service Occupations,male,self-employed,part,
2011,721,7,21,,Customer Service Occupations,female,self-employed,part,
2011,7211,7,21,1,Call and contact centre occupations,male,employees,full,41950.0
2011,7211,7,21,1,Call and contact centre occupations,female,employees,full,41722.0
2011,7211,7,21,1,Call and contact centre occupations,male,employees,part,
2011,7211,7,21,1,Call and contact centre occupations,female,employees,part,19060.0
2011,7211,7,21,1,Call and contact centre occupations,male,self-employed,full,
2011,7211,7,21,1,Call and contact centre occupations,female,self-employed,full,
2011,7211,7,21,1,Call and contact centre occupations,male,self-employed,part,
2011,7211,7,21,1,Call and contact centre occupations,female,self-employed,part,
2011,7213,7,21,3,Telephonists,male,employees,full,
2011,7213,7,21,3,Telephonists,female,employees,full,
2011,7213,7,21,3,Telephonists,male,employees,part,
2011,7213,7,21,3,Telephonists,female,employees,part,
2011,7213,7,21,3,Telephonists,male,self-employed,full,
2011,7213,7,21,3,Telephonists,female,self-employed,full,
2011,7213,7,21,3,Telephonists,male,self-employed,part,
2011,7213,7,21,3,Telephonists,female,self-employed,part,
2011,7214,7,21,4,Communication operators,male,employees,full,13096.0
2011,7214,7,21,4,Communication operators,female,employees,full,10811.0
2011,7214,7,21,4,Communication operators,male,employees,part,
2011,7214,7,21,4,Communication operators,female,employees,part,
2011,7214,7,21,4,Communication operators,male,self-employed,full,
2011,7214,7,21,4,Communication operators,female,self-employed,full,
2011,7214,7,21,4,Communication operators,male,self-employed,part,
2011,7214,7,21,4,Communication operators,female,self-employed,part,
2011,7215,7,21,5,Market research interviewers,male,employees,full,
2011,7215,7,21,5,Market research interviewers,female,employees,full,
2011,7215,7,21,5,Market research interviewers,male,employees,part,
2011,7215,7,21,5,Market research interviewers,female,employees,part,
2011,7215,7,21,5,Market research interviewers,male,self-employed,full,
2011,7215,7,21,5,Market research interviewers,female,self-employed,full,
2011,7215,7,21,5,Market research interviewers,male,self-employed,part,
2011,7215,7,21,5,Market research interviewers,female,self-employed,part,
2011,7219,7,21,9,Customer service occupations n.e.c.,male,employees,full,70717.0
2011,7219,7,21,9,Customer service occupations n.e.c.,female,employees,full,90588.0
2011,7219,7,21,9,Customer service occupations n.e.c.,male,employees,part,21641.0
2011,7219,7,21,9,Customer service occupations n.e.c.,female,employees,part,59017.0
2011,7219,7,21,9,Customer service occupations n.e.c.,male,self-employed,full,
2011,7219,7,21,9,Customer service occupations n.e.c.,female,self-employed,full,
2011,7219,7,21,9,Customer service occupations n.e.c.,male,self-employed,part,
2011,7219,7,21,9,Customer service occupations n.e.c.,female,self-employed,part,
2011,722,7,22,,Customer Service Managers and Supervisors,male,employees,full,49198.0
2011,722,7,22,,Customer Service Managers and Supervisors,female,employees,full,56329.0
2011,722,7,22,,Customer Service Managers and Supervisors,male,employees,part,
2011,722,7,22,,Customer Service Managers and Supervisors,female,employees,part,14029.0
2011,722,7,22,,Customer Service Managers and Supervisors,male,self-employed,full,
2011,722,7,22,,Customer Service Managers and Supervisors,female,self-employed,full,
2011,722,7,22,,Customer Service Managers and Supervisors,male,self-employed,part,
2011,722,7,22,,Customer Service Managers and Supervisors,female,self-employed,part,
2011,7220,7,22,0,Customer service managers and supervisors,male,employees,full,49198.0
2011,7220,7,22,0,Customer service managers and supervisors,female,employees,full,56329.0
2011,7220,7,22,0,Customer service managers and supervisors,male,employees,part,
2011,7220,7,22,0,Customer service managers and supervisors,female,employees,part,14029.0
2011,7220,7,22,0,Customer service managers and supervisors,male,self-employed,full,
2011,7220,7,22,0,Customer service managers and supervisors,female,self-employed,full,
2011,7220,7,22,0,Customer service managers and supervisors,male,self-employed,part,
2011,7220,7,22,0,Customer service managers and supervisors,female,self-employed,part,
2011,8,8,,,"PROCESS, PLANT AND MACHINE OPERATIVES",male,employees,full,1247132.0
2011,8,8,,,"PROCESS, PLANT AND MACHINE OPERATIVES",female,employees,full,142108.0
2011,8,8,,,"PROCESS, PLANT AND MACHINE OPERATIVES",male,employees,part,110348.0
2011,8,8,,,"PROCESS, PLANT AND MACHINE OPERATIVES",female,employees,part,39543.0
2011,8,8,,,"PROCESS, PLANT AND MACHINE OPERATIVES",male,self-employed,full,230867.0
2011,8,8,,,"PROCESS, PLANT AND MACHINE OPERATIVES",female,self-employed,full,10333.0
2011,8,8,,,"PROCESS, PLANT AND MACHINE OPERATIVES",male,self-employed,part,60782.0
2011,8,8,,,"PROCESS, PLANT AND MACHINE OPERATIVES",female,self-employed,part,13794.0
2011,811,8,11,,Process Operatives,male,employees,full,181548.0
2011,811,8,11,,Process Operatives,female,employees,full,45959.0
2011,811,8,11,,Process Operatives,male,employees,part,
2011,811,8,11,,Process Operatives,female,employees,part,
2011,811,8,11,,Process Operatives,male,self-employed,full,
2011,811,8,11,,Process Operatives,female,self-employed,full,
2011,811,8,11,,Process Operatives,male,self-employed,part,
2011,811,8,11,,Process Operatives,female,self-employed,part,
2011,8111,8,11,1,"Food, drink and tobacco process operatives",male,employees,full,73030.0
2011,8111,8,11,1,"Food, drink and tobacco process operatives",female,employees,full,34909.0
2011,8111,8,11,1,"Food, drink and tobacco process operatives",male,employees,part,
2011,8111,8,11,1,"Food, drink and tobacco process operatives",female,employees,part,
2011,8111,8,11,1,"Food, drink and tobacco process operatives",male,self-employed,full,
2011,8111,8,11,1,"Food, drink and tobacco process operatives",female,self-employed,full,
2011,8111,8,11,1,"Food, drink and tobacco process operatives",male,self-employed,part,
2011,8111,8,11,1,"Food, drink and tobacco process operatives",female,self-employed,part,
2011,8112,8,11,2,Glass and ceramics process operatives,male,employees,full,
2011,8112,8,11,2,Glass and ceramics process operatives,female,employees,full,
2011,8112,8,11,2,Glass and ceramics process operatives,male,employees,part,
2011,8112,8,11,2,Glass and ceramics process operatives,female,employees,part,
2011,8112,8,11,2,Glass and ceramics process operatives,male,self-employed,full,
2011,8112,8,11,2,Glass and ceramics process operatives,female,self-employed,full,
2011,8112,8,11,2,Glass and ceramics process operatives,male,self-employed,part,
2011,8112,8,11,2,Glass and ceramics process operatives,female,self-employed,part,
2011,8113,8,11,3,Textile process operatives,male,employees,full,
2011,8113,8,11,3,Textile process operatives,female,employees,full,
2011,8113,8,11,3,Textile process operatives,male,employees,part,
2011,8113,8,11,3,Textile process operatives,female,employees,part,
2011,8113,8,11,3,Textile process operatives,male,self-employed,full,
2011,8113,8,11,3,Textile process operatives,female,self-employed,full,
2011,8113,8,11,3,Textile process operatives,male,self-employed,part,
2011,8113,8,11,3,Textile process operatives,female,self-employed,part,
2011,8114,8,11,4,Chemical and related process operatives,male,employees,full,38273.0
2011,8114,8,11,4,Chemical and related process operatives,female,employees,full,
2011,8114,8,11,4,Chemical and related process operatives,male,employees,part,
2011,8114,8,11,4,Chemical and related process operatives,female,employees,part,
2011,8114,8,11,4,Chemical and related process operatives,male,self-employed,full,
2011,8114,8,11,4,Chemical and related process operatives,female,self-employed,full,
2011,8114,8,11,4,Chemical and related process operatives,male,self-employed,part,
2011,8114,8,11,4,Chemical and related process operatives,female,self-employed,part,
2011,8115,8,11,5,Rubber process operatives,male,employees,full,
2011,8115,8,11,5,Rubber process operatives,female,employees,full,
2011,8115,8,11,5,Rubber process operatives,male,employees,part,
2011,8115,8,11,5,Rubber process operatives,female,employees,part,
2011,8115,8,11,5,Rubber process operatives,male,self-employed,full,
2011,8115,8,11,5,Rubber process operatives,female,self-employed,full,
2011,8115,8,11,5,Rubber process operatives,male,self-employed,part,
2011,8115,8,11,5,Rubber process operatives,female,self-employed,part,
2011,8116,8,11,6,Plastics process operatives,male,employees,full,23143.0
2011,8116,8,11,6,Plastics process operatives,female,employees,full,
2011,8116,8,11,6,Plastics process operatives,male,employees,part,
2011,8116,8,11,6,Plastics process operatives,female,employees,part,
2011,8116,8,11,6,Plastics process operatives,male,self-employed,full,
2011,8116,8,11,6,Plastics process operatives,female,self-employed,full,
2011,8116,8,11,6,Plastics process operatives,male,self-employed,part,
2011,8116,8,11,6,Plastics process operatives,female,self-employed,part,
2011,8117,8,11,7,Metal making and treating process operatives,male,employees,full,10481.0
2011,8117,8,11,7,Metal making and treating process operatives,female,employees,full,
